Student_ID,Student_Name,Gender,Branch,Year_of_Study,CGPA,10th_Percentage,12th_Percentage,Active_Backlogs,History_of_Backlogs,Skills,Certifications,Internships_Completed,Placed_Status
24eg103a55,Naveen,Male,ECE,1,9.07,59,47,4,7,"AutoCAD, Python, C, MATLAB",1,3,No
24eg105c56,Rohit,Male,MECH,3,8.7,73,46,2,4,"ML, DL, SQL, AutoCAD",2,3,No
24eg103e57,Arjun,Male,ECE,1,8.91,55,68,0,3,"DL, C, ML",1,2,No
24eg108c58,Vikas,Male,CHEM,4,9.19,70,45,3,3,"AutoCAD, MATLAB, Python, SQL",1,0,Yes
24eg104b59,Anjali,Female,IT,4,5.49,53,66,0,2,"ML, AutoCAD",0,1,No
24eg105a60,Pooja,Female,MECH,1,9.45,94,59,0,2,"DL, ML, SQL",1,1,No
24eg102e61,Rahul,Male,AIML,4,7.82,80,77,0,0,"AutoCAD, Python",1,2,No
24eg103e62,Sneha,Female,ECE,4,8.44,92,77,0,0,"Java, SQL, ML",0,3,No
24eg107b63,Vikas,Male,EEE,3,8.07,100,69,0,1,"MATLAB, SQL, DL, ML, AutoCAD, Java",0,1,No
24eg101d64,Divya,Female,CSE,2,6.43,77,45,3,6,"C, DL",2,1,Yes
24eg104b65,Vikas,Male,IT,4,5.24,100,98,0,1,"SQL, C, AutoCAD",3,1,Yes
24eg102b66,Sneha,Female,AIML,3,4.96,78,100,0,2,"Python, MATLAB, DL, ML",1,0,No
24eg104b67,Kiran,Male,IT,4,9.63,74,70,0,1,"AutoCAD, Python, C, SQL, Java, ML",0,1,No
24eg105d68,Rohit,Male,MECH,2,4.92,61,91,1,2,"Python, ML, AutoCAD, C, MATLAB",3,0,Yes
24eg107c69,Amit,Male,EEE,1,6.95,55,74,0,3,"SQL, AutoCAD, Java, DL",2,0,No
24eg106a70,Priya,Female,CIVIL,3,9.64,76,57,0,1,"Java, AutoCAD, MATLAB, SQL",2,0,No
24eg104f71,Pooja,Female,IT,4,4.35,68,90,3,4,"ML, Python, C, MATLAB, AutoCAD",1,3,No
24eg107c72,Anjali,Female,EEE,4,7.48,59,81,2,3,"MATLAB, Java, C, SQL, ML, DL",1,3,No
24eg102c73,Pooja,Female,AIML,4,9.04,50,85,0,0,"C, Java, Python, SQL, MATLAB",1,2,No
24eg106f74,Rohit,Male,CIVIL,1,7.85,66,59,0,1,"SQL, C, Python, Java, MATLAB",0,0,Yes
24eg105b75,Amit,Male,MECH,2,6.27,93,66,0,1,"AutoCAD, MATLAB, ML, DL",2,3,No
24eg106e76,Kavya,Female,CIVIL,3,6.24,94,59,0,2,"Python, Java, SQL, MATLAB, DL, ML",2,3,No
24eg105d77,Sneha,Female,MECH,1,8.4,99,93,0,2,"C, AutoCAD, ML, SQL, Java, MATLAB",1,2,Yes
24eg106a78,Rohit,Male,CIVIL,2,8.15,75,70,0,2,"ML, MATLAB, AutoCAD",1,0,No
24eg108a79,Arjun,Male,CHEM,4,4.38,69,84,2,2,"DL, AutoCAD, Python",1,3,Yes
24eg107d80,Kavya,Female,EEE,4,9.62,92,89,2,2,"C, MATLAB, ML, Python, AutoCAD",0,0,No
24eg101d81,Anjali,Female,CSE,2,6.78,93,54,3,3,"MATLAB, Java, C, DL, Python",1,2,Yes
24eg105e82,Pooja,Female,MECH,2,8.92,60,99,0,3,"DL, C",0,3,No
24eg102f83,Naveen,Male,AIML,1,6.39,93,97,0,2,"AutoCAD, DL, Java, ML, Python",2,1,No
24eg108a84,Divya,Female,CHEM,2,9.73,66,55,0,2,"Python, DL",3,0,No
24eg105c85,Naveen,Male,MECH,1,4.74,51,51,0,0,"Java, AutoCAD, C, ML, SQL, MATLAB",2,2,No
24eg108d86,Anjali,Female,CHEM,1,4.91,61,77,0,2,"Java, C",1,3,Yes
24eg108f87,Amit,Male,CHEM,1,6.67,93,68,0,0,"MATLAB, C, Python, DL",3,1,No
24eg107e88,Neha,Female,EEE,2,8.31,62,66,0,0,"SQL, ML",2,2,Yes
24eg106e89,Pooja,Female,CIVIL,1,6.73,52,92,0,1,"Java, ML, C, MATLAB, SQL, DL",0,0,Yes
24eg104e90,Anjali,Female,IT,3,8.49,67,86,3,5,"MATLAB, C, Java",1,1,Yes
24eg106a91,Vikas,Male,CIVIL,1,9.76,56,60,0,2,"DL, C",1,0,No
24eg104c92,Rohit,Male,IT,1,5.66,90,93,3,3,"ML, Python, AutoCAD, MATLAB",3,3,No
24eg104f93,Rohit,Male,IT,1,4.76,57,57,0,2,"AutoCAD, C, Python, DL, Java",0,1,No
24eg108e94,Kavya,Female,CHEM,1,9.01,65,54,0,1,"Java, Python, DL, ML, MATLAB",3,0,No
24eg101d95,Anjali,Female,CSE,2,7.42,87,59,0,2,"SQL, DL, C, MATLAB",3,2,No
24eg106f96,Divya,Female,CIVIL,1,7.84,75,90,0,3,"C, MATLAB, AutoCAD, Java, Python, ML",2,2,Yes
24eg101a97,Vikas,Male,CSE,1,5.83,74,84,0,3,"Python, SQL, ML, DL, AutoCAD, Java",3,2,No
24eg102c98,Anjali,Female,AIML,2,6.43,56,46,0,3,"MATLAB, Python, SQL, DL, Java",0,0,No
24eg106d99,Divya,Female,CIVIL,1,9.76,74,94,0,3,"MATLAB, Java, DL, SQL, AutoCAD",1,2,No
24eg104d00,Anjali,Female,IT,4,6.82,83,52,0,3,"Java, ML, DL, SQL",3,2,No
24eg107d01,Priya,Female,EEE,4,6.59,68,71,3,6,"MATLAB, C, DL, Java, Python, AutoCAD",3,1,Yes
24eg102d02,Divya,Female,AIML,4,4.68,64,64,0,2,"C, AutoCAD, SQL, Python",1,1,No
24eg104f03,Arjun,Male,IT,4,4.2,85,64,0,1,"DL, Python, Java, C, MATLAB",0,1,No
24eg108d04,Rohit,Male,CHEM,3,4.28,86,83,0,3,"AutoCAD, DL, SQL, MATLAB, ML, Python",2,3,No
24eg108d05,Suresh,Male,CHEM,4,5.64,92,48,4,5,"DL, C, MATLAB, Java",2,3,No
24eg101a06,Naveen,Male,CSE,2,7.89,65,89,0,3,"SQL, ML",2,1,No
24eg101d07,Neha,Female,CSE,3,6.64,63,89,0,2,"ML, MATLAB, DL, Java",0,3,No
24eg106a08,Arjun,Male,CIVIL,3,4.11,82,48,0,1,"MATLAB, DL, ML, SQL",3,3,No
24eg107f09,Kiran,Male,EEE,2,7.48,62,93,0,1,"Java, ML, C, DL",2,0,No
24eg108f10,Arjun,Male,CHEM,4,6.63,53,82,0,0,"ML, MATLAB, AutoCAD, DL, Python, C",1,0,No
24eg103b11,Anjali,Female,ECE,1,9.6,88,53,4,4,"AutoCAD, Java, MATLAB, DL",2,3,No
24eg102c12,Pooja,Female,AIML,1,8.48,79,47,0,0,"SQL, AutoCAD, C, MATLAB, Python, Java",0,2,No
24eg106a13,Naveen,Male,CIVIL,1,6.01,71,45,0,1,"ML, SQL",1,3,No
24eg106d14,Kavya,Female,CIVIL,4,6.94,92,72,0,3,"DL, MATLAB, C",2,2,No
24eg103d15,Divya,Female,ECE,2,7.77,65,55,0,0,"AutoCAD, Python, MATLAB, Java",3,1,Yes
24eg105a16,Pooja,Female,MECH,3,5.33,86,68,0,1,"Java, DL, Python, C",1,2,No
24eg101d17,Rahul,Male,CSE,1,7.11,70,49,0,2,"Java, ML, AutoCAD, DL, SQL, MATLAB",2,0,No
24eg108f18,Anjali,Female,CHEM,2,4.64,99,79,3,6,"AutoCAD, DL, SQL",2,3,No
24eg104a19,Rahul,Male,IT,1,5.06,79,74,0,3,"Python, C",1,0,Yes
24eg104a20,Sneha,Female,IT,1,8.03,76,80,0,3,"MATLAB, Python",1,2,No
24eg107a21,Neha,Female,EEE,3,5.43,75,68,0,3,"DL, Java, MATLAB, ML",3,3,No
24eg108e22,Suresh,Male,CHEM,4,7.39,83,59,1,4,"MATLAB, SQL",0,0,No
24eg107a23,Kiran,Male,EEE,3,9.75,56,65,4,7,"MATLAB, C, SQL, Python",2,0,No
24eg107a24,Naveen,Male,EEE,3,7.91,84,70,0,0,"AutoCAD, Python, MATLAB",0,2,No
24eg106c25,Amit,Male,CIVIL,3,9.03,98,48,0,2,"C, AutoCAD, ML, SQL",3,3,No
24eg102a26,Naveen,Male,AIML,2,8.87,100,46,0,1,"DL, MATLAB, Java, SQL",2,2,Yes
24eg102a27,Amit,Male,AIML,2,9.38,54,49,0,2,"Java, SQL, Python",0,0,No
24eg101e28,Rohit,Male,CSE,3,4.47,92,74,2,5,"AutoCAD, Python, Java, MATLAB",3,3,No
24eg102d29,Pooja,Female,AIML,4,8.33,87,63,0,3,"AutoCAD, DL, Java, SQL, Python",2,2,No
24eg105f30,Priya,Female,MECH,1,9.38,83,80,0,0,"SQL, Python, ML, AutoCAD, Java",2,3,No
24eg108c31,Priya,Female,CHEM,2,4.33,93,46,0,1,"DL, SQL, ML, Java",2,0,No
24eg107a32,Rahul,Male,EEE,2,9.52,89,64,0,0,"C, SQL, MATLAB",3,0,No
24eg103e33,Divya,Female,ECE,3,5.49,61,50,0,1,"Java, SQL",1,3,No
24eg106c34,Vikas,Male,CIVIL,2,4.5,58,93,4,6,"AutoCAD, ML, MATLAB, Python",3,2,No
24eg103a35,Kiran,Male,ECE,2,8.25,94,91,0,0,"DL, MATLAB, ML, Java, AutoCAD",1,0,No
24eg104a36,Neha,Female,IT,1,6.18,94,66,0,1,"MATLAB, ML, Java, AutoCAD",0,2,No
24eg103d37,Rohit,Male,ECE,1,4.42,56,72,2,3,"C, SQL, DL, Python, MATLAB, AutoCAD",0,3,No
24eg103f38,Vikas,Male,ECE,1,6.93,96,92,0,1,"SQL, Python, MATLAB, C, Java",2,2,No
24eg106d39,Vikas,Male,CIVIL,3,5.31,73,71,4,7,"DL, Java, AutoCAD",2,1,Yes
24eg102a40,Priya,Female,AIML,2,8.53,85,96,3,4,"AutoCAD, C, Python, Java",3,3,No
24eg106c41,Sneha,Female,CIVIL,1,4.52,92,50,1,4,"MATLAB, C",1,0,Yes
24eg108b42,Rohit,Male,CHEM,4,6.2,73,70,0,0,"DL, ML, MATLAB, AutoCAD, SQL, Java",2,2,No
24eg105d43,Rohit,Male,MECH,1,5.26,97,89,4,4,"DL, MATLAB, ML, AutoCAD, C, Python",1,1,Yes
24eg102d44,Suresh,Male,AIML,2,9.77,62,92,0,0,"DL, MATLAB, Python, SQL",2,1,No
24eg102b45,Anjali,Female,AIML,3,5.73,71,69,0,0,"SQL, MATLAB, ML",1,1,Yes
24eg108c46,Divya,Female,CHEM,3,5.73,54,58,4,5,"MATLAB, Java, Python, C, AutoCAD, ML",1,2,Yes
24eg106f47,Suresh,Male,CIVIL,1,7.97,57,73,0,3,"Python, MATLAB, C, DL, SQL, AutoCAD",2,1,No
24eg105a48,Divya,Female,MECH,2,8.1,88,71,0,2,"SQL, Java, C, ML, Python, MATLAB",3,1,No
24eg105b49,Anjali,Female,MECH,4,6.17,80,76,0,1,"MATLAB, SQL, DL, ML",2,1,No
24eg108d50,Kiran,Male,CHEM,2,9.18,51,48,4,6,"Python, ML",1,3,Yes
24eg103b51,Priya,Female,ECE,2,9.35,94,75,0,1,"Java, Python",2,2,Yes
24eg107b52,Neha,Female,EEE,2,8.09,100,91,0,3,"Java, C, DL",2,3,Yes
24eg103d53,Priya,Female,ECE,1,6.02,90,56,0,2,"MATLAB, C, ML, AutoCAD, DL, Java",3,2,No
24eg107a54,Rohit,Male,EEE,2,5.5,100,94,0,0,"ML, AutoCAD, C, MATLAB",3,0,Yes
24eg105d55,Vikas,Male,MECH,3,9.64,84,67,0,0,"C, DL, SQL, ML, MATLAB",3,2,No
24eg105a56,Rohit,Male,MECH,1,6.12,56,53,0,1,"DL, ML, SQL",2,3,Yes
24eg108e57,Divya,Female,CHEM,3,9.47,57,59,0,3,"C, ML, DL, Python, MATLAB, SQL",3,0,No
24eg104e58,Kavya,Female,IT,3,5.24,63,93,0,0,"SQL, MATLAB, DL, AutoCAD, C",0,0,No
24eg104b59,Naveen,Male,IT,3,9.61,57,98,0,1,"C, ML, Java, DL, MATLAB, SQL",1,3,No
24eg107c60,Divya,Female,EEE,1,8.29,51,91,1,3,"ML, AutoCAD, DL, SQL",0,2,Yes
24eg107d61,Divya,Female,EEE,1,7.93,54,85,0,2,"SQL, DL",0,0,Yes
24eg108f62,Kavya,Female,CHEM,1,9.14,95,70,0,3,"Java, AutoCAD, Python, ML",2,1,No
24eg102c63,Pooja,Female,AIML,1,9.85,59,68,0,3,"SQL, C, Python, MATLAB",3,0,No
24eg103a64,Sneha,Female,ECE,1,8.09,81,79,1,3,"MATLAB, DL, SQL",0,3,No
24eg103f65,Pooja,Female,ECE,1,4.01,75,55,2,2,"MATLAB, AutoCAD, SQL, Python",1,2,Yes
24eg101d66,Arjun,Male,CSE,2,8.59,93,50,0,2,"AutoCAD, SQL, C, DL",3,0,No
24eg102a67,Naveen,Male,AIML,2,9.51,65,92,0,0,"ML, DL, AutoCAD, Python, Java, MATLAB",2,3,Yes
24eg104b68,Amit,Male,IT,4,6.83,90,72,2,5,"ML, SQL, DL, MATLAB, AutoCAD, Java",3,3,No
24eg103b69,Priya,Female,ECE,3,4.1,92,81,0,1,"SQL, ML, Python, DL, Java, C",1,2,Yes
24eg102d70,Suresh,Male,AIML,2,9.62,74,80,0,1,"C, SQL, Python",1,1,No
24eg104a71,Rahul,Male,IT,1,4.77,95,99,0,1,"C, SQL",3,3,No
24eg102a72,Divya,Female,AIML,1,4.93,52,98,0,0,"SQL, Java, MATLAB, AutoCAD, DL",2,1,No
24eg103c73,Neha,Female,ECE,3,6.92,79,88,0,0,"MATLAB, Python, C, ML",1,3,No
24eg104e74,Rohit,Male,IT,2,6.67,89,81,1,2,"AutoCAD, C, Python",0,3,No
24eg107a75,Suresh,Male,EEE,2,7.89,53,91,3,6,"MATLAB, DL, ML, C, Java, AutoCAD",0,2,No
24eg108e76,Kavya,Female,CHEM,2,4.8,77,61,0,3,"DL, AutoCAD, ML, Java, C, Python",3,2,No
24eg103e77,Priya,Female,ECE,3,9.58,56,89,0,1,"DL, Python, Java, MATLAB, SQL, AutoCAD",0,3,Yes
24eg105b78,Sneha,Female,MECH,2,8.35,61,82,1,3,"Python, MATLAB, DL, C",2,1,No
24eg104d79,Arjun,Male,IT,4,9.63,73,89,0,1,"AutoCAD, Java, MATLAB",3,0,No
24eg101d80,Rohit,Male,CSE,1,5.7,95,94,0,3,"MATLAB, C, ML, Python, DL, AutoCAD",0,1,No
24eg101f81,Suresh,Male,CSE,2,4.99,60,56,0,3,"SQL, C, AutoCAD",2,2,No
24eg102c82,Rahul,Male,AIML,4,5.33,51,71,3,4,"Python, ML",0,1,No
24eg105c83,Rahul,Male,MECH,3,4.02,57,78,0,3,"ML, Python, Java",1,2,Yes
24eg103b84,Priya,Female,ECE,3,7.68,73,57,0,1,"MATLAB, C, SQL",3,0,No
24eg107a85,Neha,Female,EEE,2,7.62,77,65,0,3,"AutoCAD, C, Python, DL, MATLAB, ML",3,1,No
24eg107c86,Naveen,Male,EEE,2,8.77,67,61,0,2,"SQL, MATLAB",0,3,No
24eg104c87,Arjun,Male,IT,2,7.18,62,65,0,1,"SQL, Java, ML, AutoCAD, MATLAB, C",1,1,No
24eg107f88,Kavya,Female,EEE,2,6.66,72,76,0,2,"SQL, Java, Python, ML, C",3,2,No
24eg104d89,Suresh,Male,IT,1,6.81,67,100,0,1,"Java, DL, SQL",3,3,No
24eg104e90,Naveen,Male,IT,3,7.6,72,68,4,7,"ML, MATLAB, Python, SQL, Java, DL",1,3,Yes
24eg103a91,Divya,Female,ECE,4,9.24,85,56,0,1,"MATLAB, SQL, Java, Python, ML, DL",1,1,Yes
24eg104c92,Naveen,Male,IT,2,7.78,53,71,1,4,"Java, C",2,0,Yes
24eg106d93,Arjun,Male,CIVIL,1,4.19,68,53,0,1,"ML, MATLAB, DL, Python, Java",2,0,No
24eg103f94,Rahul,Male,ECE,3,6.08,67,99,0,1,"DL, ML, SQL, C, MATLAB, AutoCAD",3,0,Yes
24eg107f95,Kiran,Male,EEE,1,8.29,100,56,0,1,"MATLAB, C, SQL, Java, ML",2,3,No
24eg106f96,Suresh,Male,CIVIL,3,8.04,56,98,0,1,"Java, ML",0,1,No
24eg105a97,Priya,Female,MECH,2,7.08,94,75,0,0,"MATLAB, AutoCAD, SQL",3,3,No
24eg108e98,Kiran,Male,CHEM,2,9.96,62,66,0,0,"MATLAB, Java, SQL, C, ML",3,1,No
24eg101c99,Arjun,Male,CSE,1,8.54,65,58,2,5,"C, AutoCAD",3,2,Yes
24eg104e00,Vikas,Male,IT,2,6.67,78,73,0,1,"Java, MATLAB",0,1,No
24eg105d01,Kavya,Female,MECH,1,7.82,56,91,2,3,"C, DL, AutoCAD, ML, SQL",3,3,No
24eg106d02,Kiran,Male,CIVIL,3,5.86,57,57,3,4,"Python, C, Java, AutoCAD, DL",3,3,No
24eg106e03,Priya,Female,CIVIL,3,8.71,68,92,0,0,"Java, Python, C, DL, MATLAB",3,0,Yes
24eg107e04,Rahul,Male,EEE,2,6.37,90,56,0,0,"DL, MATLAB, SQL, C, AutoCAD",1,1,No
24eg108a05,Naveen,Male,CHEM,4,6.08,63,49,0,3,"ML, AutoCAD, Python, Java, DL",2,3,No
24eg104d06,Neha,Female,IT,2,4.58,91,67,0,1,"AutoCAD, DL, Java",3,1,No
24eg108c07,Kiran,Male,CHEM,1,8.95,60,52,0,3,"AutoCAD, C, DL, SQL, MATLAB",2,0,Yes
24eg108a08,Rohit,Male,CHEM,4,9.0,83,65,0,3,"MATLAB, C, Java, DL",2,3,Yes
24eg106c09,Sneha,Female,CIVIL,2,5.61,88,99,0,3,"Python, DL",2,2,Yes
24eg107d10,Naveen,Male,EEE,1,8.75,62,82,0,0,"DL, C, AutoCAD, ML",3,1,No
24eg106c11,Anjali,Female,CIVIL,1,8.15,83,69,0,0,"MATLAB, Java",2,2,No
24eg101a12,Suresh,Male,CSE,2,6.12,65,76,0,1,"AutoCAD, MATLAB",1,3,No
24eg104d13,Sneha,Female,IT,3,9.42,66,51,0,0,"ML, Java",2,2,Yes
24eg101f14,Rohit,Male,CSE,2,7.32,54,86,2,4,"MATLAB, C",0,1,No
24eg104c15,Anjali,Female,IT,3,7.96,70,93,3,3,"C, SQL, Java, Python",1,3,No
24eg101a16,Priya,Female,CSE,1,5.53,76,87,0,3,"Java, ML, MATLAB, AutoCAD, DL, Python",1,3,No
24eg102a17,Kiran,Male,AIML,1,8.56,77,59,0,1,"Python, SQL, AutoCAD",1,3,No
24eg102b18,Anjali,Female,AIML,4,6.86,92,77,0,3,"SQL, AutoCAD, ML, Python, MATLAB, C",2,0,Yes
24eg106b19,Kavya,Female,CIVIL,3,7.72,77,86,0,3,"Python, ML, DL, AutoCAD",0,0,Yes
24eg107c20,Rahul,Male,EEE,3,5.8,91,94,0,2,"SQL, DL, MATLAB",0,2,No
24eg104a21,Rohit,Male,IT,4,9.59,75,49,4,7,"SQL, C",1,2,No
24eg102b22,Anjali,Female,AIML,1,4.93,66,62,0,0,"ML, AutoCAD, Python, DL, MATLAB, Java",3,1,No
24eg106e23,Rohit,Male,CIVIL,2,5.84,70,73,0,1,"DL, SQL, MATLAB, Java, AutoCAD",3,0,No
24eg103d24,Sneha,Female,ECE,3,6.37,66,67,0,2,"SQL, Python, MATLAB, AutoCAD, Java",1,1,No
24eg106b25,Neha,Female,CIVIL,1,9.98,53,83,0,2,"ML, C, MATLAB, AutoCAD, DL",2,2,Yes
24eg102b26,Suresh,Male,AIML,4,6.83,56,94,2,3,"ML, Python, MATLAB, AutoCAD",3,3,No
24eg106a27,Amit,Male,CIVIL,3,8.75,90,49,0,1,"C, DL, MATLAB, Python, ML, AutoCAD",1,1,No
24eg107d28,Anjali,Female,EEE,2,6.89,50,59,2,4,"C, DL, Python, AutoCAD",0,2,No
24eg101d29,Vikas,Male,CSE,3,4.02,81,64,2,2,"DL, SQL",2,3,Yes
24eg101e30,Neha,Female,CSE,3,4.18,50,48,0,1,"DL, Python, MATLAB, ML, AutoCAD, SQL",1,3,No
24eg107d31,Anjali,Female,EEE,2,7.77,51,54,0,2,"MATLAB, DL, ML, Java, SQL",3,2,No
24eg104c32,Amit,Male,IT,4,7.98,98,99,1,2,"SQL, C, MATLAB, DL, AutoCAD, ML",1,0,No
24eg105b33,Amit,Male,MECH,3,4.49,85,83,0,3,"ML, SQL, MATLAB, Java",3,1,No
24eg107a34,Divya,Female,EEE,3,6.15,86,91,0,0,"C, Java, MATLAB",2,2,Yes
24eg104a35,Pooja,Female,IT,4,6.18,93,94,0,0,"AutoCAD, Java, C",1,1,No
24eg105d36,Rahul,Male,MECH,1,4.22,92,74,1,4,"Java, MATLAB, Python, C, SQL, AutoCAD",1,0,No
24eg104d37,Rohit,Male,IT,2,4.35,100,80,0,3,"DL, AutoCAD, SQL, Java, C",3,0,No
24eg102d38,Rahul,Male,AIML,4,7.42,73,94,0,3,"ML, Java",1,0,Yes
24eg102e39,Sneha,Female,AIML,3,6.08,93,87,0,2,"MATLAB, C, Java",3,3,No
24eg107d40,Rahul,Male,EEE,1,9.22,72,88,0,1,"ML, SQL, Java, DL, C, Python",1,3,No
24eg101b41,Priya,Female,CSE,3,9.48,52,47,0,3,"DL, ML",0,0,Yes
24eg102b42,Priya,Female,AIML,3,9.92,68,88,0,0,"AutoCAD, SQL",0,0,Yes
24eg107e43,Pooja,Female,EEE,3,6.97,95,53,0,0,"Python, MATLAB",1,2,No
24eg104d44,Rahul,Male,IT,3,5.68,96,58,0,2,"AutoCAD, DL, ML, Java, C",2,0,No
24eg105c45,Rahul,Male,MECH,4,4.87,72,63,0,1,"Java, C, AutoCAD",2,0,No
24eg101f46,Anjali,Female,CSE,1,7.18,96,53,3,3,"Java, Python, AutoCAD",0,2,No
24eg106b47,Vikas,Male,CIVIL,3,5.38,50,61,0,3,"SQL, Java",1,3,No
24eg107f48,Pooja,Female,EEE,1,4.55,59,85,2,3,"Python, DL, C, MATLAB, SQL",1,2,No
24eg102e49,Arjun,Male,AIML,2,6.22,81,86,0,3,"Java, Python",1,1,No
24eg101d50,Anjali,Female,CSE,3,5.1,51,55,0,3,"DL, SQL, Java",2,1,No
24eg105a51,Rohit,Male,MECH,1,7.36,84,92,0,1,"DL, C, MATLAB",2,1,No
24eg106e52,Vikas,Male,CIVIL,4,9.28,82,95,0,1,"SQL, C, Java",3,2,Yes
24eg107a53,Amit,Male,EEE,4,8.76,84,80,3,3,"Python, DL, SQL, AutoCAD, ML",3,0,Yes
24eg102e54,Pooja,Female,AIML,3,5.8,69,55,0,1,"SQL, Python, MATLAB, C, Java, DL",1,1,No
24eg108c55,Amit,Male,CHEM,3,5.91,87,83,0,0,"ML, Java, AutoCAD, Python, SQL",1,0,No
24eg106f56,Kavya,Female,CIVIL,2,8.67,54,81,0,1,"MATLAB, ML, Java, C, DL",1,1,No
24eg108b57,Suresh,Male,CHEM,3,9.43,58,71,0,2,"Java, DL, C",2,0,Yes
24eg104f58,Amit,Male,IT,2,7.8,72,86,0,0,"Java, AutoCAD, Python",0,0,No
24eg104f59,Rohit,Male,IT,2,9.19,82,50,0,0,"MATLAB, Java",0,1,No
24eg105d60,Sneha,Female,MECH,3,4.64,64,94,0,1,"SQL, AutoCAD, MATLAB, C, Java",1,3,No
24eg106c61,Sneha,Female,CIVIL,4,8.35,77,74,0,2,"Python, AutoCAD, ML",3,3,No
24eg108a62,Vikas,Male,CHEM,4,5.04,82,74,0,1,"MATLAB, DL, Python, ML, SQL, C",3,2,No
24eg105f63,Divya,Female,MECH,2,8.82,97,78,0,1,"ML, C, AutoCAD, MATLAB, Python, Java",3,2,No
24eg107b64,Rohit,Male,EEE,4,4.93,83,68,1,4,"C, Python, DL, ML",2,1,No
24eg102e65,Divya,Female,AIML,3,6.09,69,55,0,1,"ML, C, MATLAB, DL, Python, AutoCAD",0,0,No
24eg102f66,Kavya,Female,AIML,3,9.84,89,95,3,3,"Java, C",1,3,No
24eg103d67,Neha,Female,ECE,3,5.17,57,84,0,2,"Python, SQL, Java, DL",3,2,No
24eg101a68,Pooja,Female,CSE,1,8.63,63,51,3,6,"AutoCAD, Java, MATLAB, C, DL",1,3,No
24eg107d69,Neha,Female,EEE,2,5.52,65,94,3,6,"MATLAB, C",3,2,No
24eg107e70,Divya,Female,EEE,4,4.84,94,95,0,0,"Java, Python, DL, MATLAB",1,3,No
24eg103a71,Priya,Female,ECE,3,5.63,83,67,0,1,"ML, MATLAB",3,0,Yes
24eg101d72,Rohit,Male,CSE,3,9.33,89,63,0,0,"AutoCAD, MATLAB, SQL, Python",1,1,Yes
24eg108e73,Rohit,Male,CHEM,4,6.2,78,50,0,3,"Python, ML, MATLAB",2,1,No
24eg103f74,Anjali,Female,ECE,1,9.94,76,96,0,1,"Python, ML, C",0,1,No
24eg101e75,Divya,Female,CSE,1,8.06,89,96,0,2,"AutoCAD, DL, SQL, Java, MATLAB",0,3,Yes
24eg106a76,Sneha,Female,CIVIL,3,4.39,73,63,0,2,"ML, MATLAB, Java, C, AutoCAD",0,0,No
24eg101e77,Naveen,Male,CSE,2,4.12,65,93,1,2,"Python, AutoCAD, Java, MATLAB, C, ML",1,2,Yes
24eg101d78,Arjun,Male,CSE,2,4.8,85,86,2,4,"Java, ML",3,2,Yes
24eg104b79,Anjali,Female,IT,1,4.88,56,47,0,0,"ML, C, Java",1,2,No
24eg108b80,Priya,Female,CHEM,4,5.14,98,77,0,0,"Python, ML, C, AutoCAD, Java, MATLAB",0,3,No
24eg106c81,Kavya,Female,CIVIL,2,10.0,70,99,2,4,"MATLAB, AutoCAD, Java, SQL, C",1,3,No
24eg107c82,Arjun,Male,EEE,2,9.95,75,53,0,1,"ML, MATLAB",0,0,No
24eg107f83,Anjali,Female,EEE,2,9.11,88,86,1,3,"Java, ML, AutoCAD, SQL, Python",1,2,No
24eg105c84,Anjali,Female,MECH,3,7.49,91,97,0,2,"AutoCAD, DL, SQL, Python, MATLAB, ML",2,0,Yes
24eg107a85,Pooja,Female,EEE,1,8.44,78,55,0,3,"Java, ML, AutoCAD, C, DL",0,3,No
24eg106b86,Divya,Female,CIVIL,1,6.81,67,94,0,2,"Python, AutoCAD",1,1,No
24eg101e87,Vikas,Male,CSE,1,8.43,57,76,3,6,"AutoCAD, C, Java, Python, ML",1,0,Yes
24eg102f88,Priya,Female,AIML,4,8.66,73,89,0,1,"Java, MATLAB, AutoCAD",2,0,No
24eg105f89,Sneha,Female,MECH,2,5.74,51,83,3,4,"C, AutoCAD",2,1,Yes
24eg103e90,Pooja,Female,ECE,3,8.08,80,58,0,1,"AutoCAD, Java, SQL, Python, C",3,2,No
24eg108e91,Suresh,Male,CHEM,4,5.71,86,75,0,2,"AutoCAD, DL, SQL",3,0,No
24eg107b92,Kavya,Female,EEE,2,9.41,64,71,3,6,"SQL, DL",0,1,No
24eg104b93,Pooja,Female,IT,2,6.02,75,50,0,1,"C, ML, MATLAB",1,1,Yes
24eg103e94,Neha,Female,ECE,2,5.8,68,65,0,3,"SQL, DL, AutoCAD",0,3,No
24eg106e95,Arjun,Male,CIVIL,2,8.64,77,63,0,2,"SQL, DL, ML, MATLAB",0,3,No
24eg105e96,Rohit,Male,MECH,4,7.2,57,52,3,4,"Python, SQL, AutoCAD, Java, ML",1,0,No
24eg108e97,Priya,Female,CHEM,2,4.54,50,78,0,0,"Python, DL, MATLAB",0,1,Yes
24eg107f98,Rohit,Male,EEE,3,9.88,80,59,2,5,"Java, Python, SQL",3,2,No
24eg108f99,Kiran,Male,CHEM,2,8.18,91,98,0,1,"C, ML, Java, DL, MATLAB, SQL",0,3,No
24eg107e00,Rohit,Male,EEE,1,8.93,91,78,0,0,"C, MATLAB, AutoCAD, SQL, ML, Python",3,0,No
