Student_ID,Student_Name,Gender,Branch,Year_of_Study,CGPA,10th_Percentage,12th_Percentage,Active_Backlogs,History_of_Backlogs,Skills,Certifications,Internships_Completed,Placed_Status,Eligible_Companies,Eligible_Count
EG02997,Zara Iyengar,Female,CIVIL,4th Year,7.48,81.2,81.9,1,1,"C++, Git, Tableau, JavaScript, DSA, Python","Oracle Java, NPTEL Python, HackerRank SQL",0,No,None,0
EG02998,Kavya Shastri,Male,CHEM,3rd Year,5.83,76.7,87.1,2,3,"Machine Learning, DSA, Git, TensorFlow","NPTEL Python, Cisco CCNA",0,No,None,0
EG02999,Harish Prasad,Male,ECE,1st Year,7.57,97.4,77.0,0,0,"Git, TensorFlow, AWS, Keras, Flask, Node.js",AWS Cloud Practitioner,1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03000,Farhan Pandey,Male,AIML,1st Year,7.03,69.7,91.6,0,0,"Git, AWS, Python, Java, Keras",Oracle Java,0,Yes,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG03001,Priya Iyer,Female,AIML,2nd Year,5.1,82.1,100.0,1,2,"Deep Learning, Django, SQL, Power BI, Python, Machine Learning","AWS Cloud Practitioner, IBM Data Science, Cisco CCNA",0,Yes,None,0
EG03002,Farhan Singh,Female,EEE,3rd Year,6.25,87.3,81.8,0,0,"React, HTML/CSS",Cisco CCNA,0,No,"TCS, Wipro, Cognizant, HCL",4
EG03003,Neha Rajan,Female,AIML,1st Year,6.75,65.9,75.4,0,2,"TensorFlow, Node.js, Java, DSA, HTML/CSS, Python",IBM Data Science,1,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL",6
EG03004,Swathi Hegde,Male,ECE,4th Year,9.28,72.8,88.7,0,1,"Flask, React, DSA","Cisco CCNA, Google Data Analytics, IBM Data Science",1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03005,Kiran Mishra,Female,CHEM,2nd Year,7.81,80.5,87.3,0,0,"Python, React","NPTEL Python, IBM Data Science",2,No,None,0
EG03006,Meera Joshi,Female,MECH,3rd Year,5.73,73.1,50.3,4,5,"SQL, C++",,1,No,None,0
EG03007,Swathi Desai,Female,IT,2nd Year,7.73,73.8,78.0,0,2,"Tableau, HTML/CSS, AWS, Java",,0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03008,Kavya Chowdary,Female,AIML,1st Year,5.5,78.5,73.7,0,1,"Flask, React",Udemy DSA,2,No,HCL,1
EG03009,Varun Shastri,Female,MECH,2nd Year,8.39,88.5,82.4,1,1,"HTML/CSS, Django","AWS Cloud Practitioner, Udemy DSA",1,No,"Wipro, HCL",2
EG03010,Uma Babu,Male,CSE,4th Year,6.68,78.6,75.9,0,2,"Git, Python, Django, Deep Learning",,2,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL",6
EG03011,Aarav Mehta,Female,AIML,2nd Year,7.1,92.8,77.1,0,0,"Tableau, Power BI, Python, DSA",,3,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG03012,Suresh Rajan,Female,CIVIL,1st Year,8.66,72.0,68.5,0,0,"Machine Learning, Python, SQL",,1,No,Deloitte,1
EG03013,Neha Babu,Male,EEE,4th Year,5.78,69.5,86.1,0,0,"Java, Machine Learning, AWS","Coursera ML, NPTEL Python, Google Data Analytics",2,No,HCL,1
EG03014,Rajesh Krishnan,Female,CIVIL,2nd Year,5.66,100.0,96.2,3,3,"AWS, React, Tableau",,0,No,None,0
EG03015,Ravi Krishnan,Female,MECH,3rd Year,6.56,75.4,68.7,1,3,"Java, React, Tableau, Keras","Coursera ML, Oracle Java, NPTEL Python",0,No,"Wipro, HCL",2
EG03016,Isha Verma,Female,CIVIL,4th Year,8.34,68.9,62.6,0,1,"React, JavaScript","Google Data Analytics, IBM Data Science",0,No,Deloitte,1
EG03017,Santosh Sharma,Female,CSE,4th Year,5.53,64.6,78.2,3,4,"Node.js, Git, HTML/CSS, Deep Learning, Keras, AWS","Cisco CCNA, HackerRank SQL",1,No,None,0
EG03018,Shiva Choudhary,Male,EEE,4th Year,4.08,92.8,77.7,0,0,"Machine Learning, SQL",,1,Yes,None,0
EG03019,Jayanth Reddy,Male,IT,3rd Year,6.7,78.6,90.9,0,2,"Power BI, R, HTML/CSS, React, Tableau, Keras","Google Data Analytics, AWS Cloud Practitioner, Oracle Java",3,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG03020,Anika Nair,Female,ECE,3rd Year,7.81,79.5,64.5,0,0,"R, DSA",,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03021,Bhavya Karnam,Male,IT,4th Year,8.52,80.4,72.1,4,4,"Power BI, Java, Git, TensorFlow, AWS, React","Oracle Java, Coursera ML, Google Data Analytics",1,Yes,None,0
EG03022,Vijay Nair,Female,MECH,4th Year,6.69,92.1,54.4,0,0,"TensorFlow, Node.js, HTML/CSS, C++, Machine Learning",Coursera ML,2,Yes,"Wipro, HCL",2
EG03023,Samhita Joshi,Female,AIML,3rd Year,6.75,80.2,93.1,0,0,"JavaScript, DSA, Power BI, React",Udemy DSA,1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG03024,Priya Bhat,Female,MECH,1st Year,8.47,100.0,80.8,0,0,"Django, R, DSA, Keras","Google Data Analytics, Coursera ML",0,Yes,"Wipro, HCL, Deloitte",3
EG03025,Kavya Iyer,Female,IT,4th Year,5.14,83.3,72.9,0,2,"SQL, R, HTML/CSS, Django",,2,No,None,0
EG03026,Pooja Bhat,Female,MECH,2nd Year,6.77,92.6,63.5,2,2,"Python, R",,1,No,None,0
EG03027,Vijay Tiwari,Female,CIVIL,2nd Year,7.41,90.1,64.5,0,2,"React, Machine Learning, TensorFlow, HTML/CSS, Git, JavaScript","NPTEL Python, Oracle Java",1,Yes,Deloitte,1
EG03028,Jayanth Gupta,Female,ECE,1st Year,7.69,81.6,82.6,1,1,"TensorFlow, React",,1,Yes,"Wipro, HCL",2
EG03029,Gayatri Joshi,Male,ECE,1st Year,6.64,76.1,65.8,0,0,"C++, Keras","Google Data Analytics, Coursera ML, NPTEL Python",0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG03030,Meera Mishra,Male,CSE,4th Year,7.24,85.3,79.1,1,1,"Django, Machine Learning, C++, Java, R, DSA",,0,Yes,"Wipro, HCL",2
EG03031,Manoj Joshi,Female,EEE,1st Year,4.46,87.1,100.0,1,3,"HTML/CSS, Flask, React",,0,No,None,0
EG03032,Uma Verma,Female,CHEM,1st Year,6.48,76.3,74.2,0,0,"Deep Learning, Flask, R","HackerRank SQL, Oracle Java",0,Yes,None,0
EG03033,Ravi Hegde,Female,CSE,1st Year,7.7,83.7,67.4,0,0,"Power BI, Flask, React, Node.js, R, Java",Oracle Java,2,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03034,Aarav Singh,Female,CHEM,2nd Year,6.12,94.4,82.2,3,3,"TensorFlow, C++","NPTEL Python, Coursera ML, Udemy DSA",1,Yes,None,0
EG03035,Tarun Patel,Female,EEE,3rd Year,7.26,100.0,64.5,1,2,"Power BI, Tableau",,0,Yes,"Wipro, HCL",2
EG03036,Akash Iyengar,Female,AIML,3rd Year,7.69,90.5,96.9,0,0,"R, SQL",Google Data Analytics,0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03037,Naveen Shah,Male,IT,4th Year,6.82,100.0,93.4,0,0,"Django, Machine Learning, Deep Learning",Cisco CCNA,1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG03038,Rahul Karnam,Male,CHEM,4th Year,7.39,75.7,76.2,1,2,"TensorFlow, Machine Learning, JavaScript",Oracle Java,0,Yes,None,0
EG03039,Rohit Joshi,Female,IT,1st Year,6.14,89.0,68.1,0,0,"R, Django, Flask, React, Node.js",,0,No,"TCS, Wipro, Cognizant, HCL",4
EG03040,Farhan Desai,Male,MECH,3rd Year,6.97,95.4,73.3,0,0,"Git, Power BI, Java, R, Machine Learning, Python",NPTEL Python,0,No,"Wipro, HCL",2
EG03041,Naveen Prasad,Female,AIML,3rd Year,7.87,73.0,74.7,4,5,"Flask, Git, Machine Learning, R","Oracle Java, Coursera ML, IBM Data Science",1,No,None,0
EG03042,Rohit Mehta,Female,CHEM,1st Year,7.37,77.1,82.2,3,4,"Power BI, Keras, C++",,2,No,None,0
EG03043,Vijay Pandey,Female,IT,2nd Year,6.55,99.4,89.4,1,1,"Django, Git, Tableau",AWS Cloud Practitioner,2,Yes,"Wipro, HCL",2
EG03044,Shiva Rajan,Male,CSE,1st Year,7.45,72.2,66.6,0,1,"Tableau, Django","AWS Cloud Practitioner, IBM Data Science",1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03045,Varun Krishnan,Female,CSE,1st Year,7.99,68.6,89.1,4,6,"AWS, DSA, Java, Git, Keras","AWS Cloud Practitioner, NPTEL Python",1,Yes,None,0
EG03046,Venkat Varma,Male,CHEM,3rd Year,4.95,97.3,84.8,0,0,"Django, Git",,1,Yes,None,0
EG03047,Bhavya Pandey,Male,IT,1st Year,8.47,94.0,72.4,0,1,"Git, C++, Keras","AWS Cloud Practitioner, IBM Data Science",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03048,Ravi Sharma,Male,MECH,1st Year,6.83,86.3,66.0,0,1,"Python, HTML/CSS, Power BI, TensorFlow, SQL, Keras",NPTEL Python,0,Yes,"Wipro, HCL",2
EG03049,Varun Karnam,Female,IT,1st Year,7.67,81.5,79.3,1,2,"Node.js, Tableau, Django, Python","AWS Cloud Practitioner, Udemy DSA, HackerRank SQL",0,No,"Wipro, HCL",2
EG03050,Uma Mehta,Female,CSE,1st Year,8.52,77.6,66.3,0,0,"SQL, Django, Keras, Java, Python",Oracle Java,0,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Microsoft, Deloitte",8
EG03051,Sarvani Singh,Male,CIVIL,1st Year,5.69,84.8,89.3,2,4,"JavaScript, TensorFlow",,0,No,None,0
EG03052,Rajesh Babu,Male,CIVIL,3rd Year,6.42,97.8,65.6,2,2,"C++, Machine Learning, Deep Learning, Python",Oracle Java,1,No,None,0
EG03053,Yamini Krishnan,Female,CIVIL,1st Year,6.88,84.4,84.0,0,2,"TensorFlow, JavaScript",,0,Yes,None,0
EG03054,Venkat Singh,Male,AIML,4th Year,6.34,100.0,77.1,2,2,"Keras, Power BI, SQL, React","HackerRank SQL, Cisco CCNA",0,No,None,0
EG03055,Aarav Babu,Female,IT,4th Year,9.11,73.0,71.8,3,3,"DSA, Keras, Deep Learning, R, Tableau","Cisco CCNA, HackerRank SQL",1,No,None,0
EG03056,Pooja Choudhary,Male,CSE,3rd Year,6.26,81.8,76.9,0,1,"Flask, Node.js, Deep Learning, SQL, Git",,1,No,"TCS, Wipro, Cognizant, HCL",4
EG03057,Kiran Varma,Male,MECH,1st Year,6.59,78.3,89.9,0,0,"Django, Git, R",Cisco CCNA,0,No,"Wipro, HCL",2
EG03058,Rajesh Shah,Male,CHEM,4th Year,7.42,71.1,64.9,0,0,"R, Node.js, SQL","Coursera ML, Udemy DSA, Cisco CCNA",1,No,None,0
EG03059,Swathi Prasad,Male,CSE,2nd Year,5.88,80.5,73.5,0,0,"React, Java, SQL, Node.js","NPTEL Python, Coursera ML, AWS Cloud Practitioner",1,No,HCL,1
EG03060,Lakshmi Choudhary,Male,ECE,1st Year,6.76,86.2,69.7,1,2,"Power BI, Keras, React","AWS Cloud Practitioner, Coursera ML, HackerRank SQL",0,No,"Wipro, HCL",2
EG03061,Jayanth Pillai,Female,AIML,4th Year,7.55,87.2,77.6,0,0,"JavaScript, Machine Learning, R, SQL, Tableau","Cisco CCNA, IBM Data Science",3,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03062,Srinivas Mishra,Male,ECE,2nd Year,6.83,100.0,70.5,3,3,"C++, Java, Node.js","Coursera ML, Cisco CCNA, Udemy DSA",0,No,None,0
EG03063,Suresh Sharma,Male,CIVIL,3rd Year,7.1,86.6,58.6,4,4,"Python, Flask, Git",,1,No,None,0
EG03064,Yamini Murthy,Male,CSE,4th Year,6.62,93.5,66.4,0,0,"R, React, C++, Java","NPTEL Python, Oracle Java",0,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG03065,Divya Karnam,Male,ECE,1st Year,5.53,82.7,96.0,0,0,"Deep Learning, R",HackerRank SQL,0,No,HCL,1
EG03066,Vijay Shastri,Female,IT,1st Year,7.55,98.8,80.7,0,0,"Java, DSA, Keras, Tableau, AWS, Django","Udemy DSA, Cisco CCNA, NPTEL Python",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03067,Priya Shah,Male,IT,4th Year,9.13,100.0,80.3,0,0,"TensorFlow, C++, Keras, SQL, React",,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03068,Pooja Kumar,Male,IT,4th Year,7.22,87.3,74.9,0,1,"AWS, R, C++, Django","AWS Cloud Practitioner, Cisco CCNA, HackerRank SQL",1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03069,Suresh Mehta,Male,MECH,2nd Year,7.45,72.1,77.4,0,1,"TensorFlow, AWS, SQL, HTML/CSS","AWS Cloud Practitioner, Cisco CCNA",3,Yes,"Wipro, HCL, Deloitte",3
EG03070,Rohit Prasad,Female,IT,3rd Year,7.96,76.5,73.3,0,0,"Django, DSA, HTML/CSS",Coursera ML,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03071,Rohit Mishra,Male,AIML,1st Year,5.8,84.8,83.8,0,0,"Machine Learning, Keras",Coursera ML,2,No,HCL,1
EG03072,Bhavya Naidu,Male,CSE,4th Year,9.07,86.6,79.1,2,3,"Git, Machine Learning",Coursera ML,0,No,None,0
EG03073,Rohit Varma,Male,AIML,2nd Year,7.42,89.0,65.1,0,1,"Deep Learning, DSA, C++, HTML/CSS, JavaScript","Oracle Java, Google Data Analytics, Coursera ML",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03074,Kiran Chowdary,Male,ECE,4th Year,9.0,86.6,80.8,0,0,"React, JavaScript, Java","HackerRank SQL, Coursera ML, Udemy DSA",0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03075,Pooja Reddy,Male,IT,4th Year,6.39,82.1,51.0,0,0,"Tableau, Git, Keras, Power BI, C++",,2,No,"TCS, Wipro, Cognizant, HCL",4
EG03076,Uma Hegde,Female,CIVIL,4th Year,9.2,75.6,82.6,0,2,"Tableau, R, Machine Learning","NPTEL Python, Oracle Java, AWS Cloud Practitioner",0,Yes,Deloitte,1
EG03077,Shiva Murthy,Male,AIML,1st Year,8.05,86.0,62.5,0,0,"Python, Machine Learning, AWS","Cisco CCNA, AWS Cloud Practitioner",2,Yes,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Microsoft, Deloitte",8
EG03078,Varun Joshi,Female,CSE,4th Year,7.81,100.0,76.9,0,1,"Git, TensorFlow, SQL, HTML/CSS, Keras",,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03079,Shiva Reddy,Female,IT,2nd Year,7.46,92.2,64.9,0,0,"Java, C++",,2,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03080,Rahul Iyer,Male,MECH,2nd Year,6.93,87.3,78.0,0,0,"Flask, Java, Git","IBM Data Science, Udemy DSA",1,No,"Wipro, HCL",2
EG03081,Neha Sharma,Female,CSE,1st Year,8.52,92.3,84.4,0,0,"R, C++, Keras, Deep Learning","Oracle Java, Cisco CCNA",1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03082,Farhan Naidu,Female,AIML,3rd Year,7.35,78.3,94.5,0,1,"Node.js, Flask, AWS, React, Django, Tableau","Coursera ML, NPTEL Python",3,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03083,Akash Bhat,Female,AIML,3rd Year,5.04,76.9,61.0,0,0,"C++, AWS","IBM Data Science, HackerRank SQL, Udemy DSA",2,No,None,0
EG03084,Manoj Hegde,Male,CIVIL,4th Year,5.97,74.5,88.7,1,1,"AWS, TensorFlow, Flask, React, Tableau, Machine Learning",,2,No,None,0
EG03085,Uma Iyer,Male,IT,4th Year,7.0,80.7,79.4,0,0,"Tableau, Machine Learning","HackerRank SQL, NPTEL Python, IBM Data Science",1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03086,Lakshmi Pillai,Male,AIML,2nd Year,7.54,77.8,73.0,0,1,"Power BI, Node.js, Python, Git","IBM Data Science, HackerRank SQL, Google Data Analytics",3,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG03087,Naveen Pillai,Female,EEE,2nd Year,7.14,94.1,86.4,1,2,"R, Power BI",AWS Cloud Practitioner,1,Yes,"Wipro, HCL",2
EG03088,Pooja Chowdary,Female,ECE,3rd Year,8.54,77.2,75.4,2,2,"JavaScript, Machine Learning, Python, Java",,2,No,None,0
EG03089,Sneha Hegde,Female,ECE,3rd Year,5.05,74.0,85.9,2,3,"Flask, R, Python, C++, AWS, React","IBM Data Science, Cisco CCNA, Oracle Java",1,No,None,0
EG03090,Uma Shastri,Male,CSE,2nd Year,7.36,100.0,67.1,0,0,"HTML/CSS, R, Python","IBM Data Science, NPTEL Python",2,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG03091,Harish Patel,Male,CSE,4th Year,5.2,77.5,71.0,0,0,"React, TensorFlow, Deep Learning, Machine Learning, Flask","Cisco CCNA, AWS Cloud Practitioner, Google Data Analytics",1,No,None,0
EG03092,Harish Singh,Male,AIML,1st Year,8.04,83.5,88.4,0,0,"R, Python, Tableau","Google Data Analytics, HackerRank SQL",1,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Microsoft, Deloitte",8
EG03093,Vikas Rajan,Female,CIVIL,4th Year,7.1,86.5,94.3,2,3,"Django, Power BI, R","Google Data Analytics, Cisco CCNA, AWS Cloud Practitioner",1,Yes,None,0
EG03094,Priya Reddy,Male,AIML,2nd Year,7.66,70.6,77.6,1,1,"C++, Machine Learning, JavaScript",,1,No,"Wipro, HCL",2
EG03095,Kiran Mishra,Male,MECH,3rd Year,6.25,94.4,47.3,0,0,"Flask, Node.js, Django, AWS","IBM Data Science, HackerRank SQL, Cisco CCNA",0,Yes,"Wipro, HCL",2
EG03096,Arjun Iyengar,Male,MECH,4th Year,8.61,88.4,75.8,0,0,"Java, AWS, Node.js",IBM Data Science,1,No,"Wipro, HCL, Deloitte",3
EG03097,Sneha Reddy,Male,CIVIL,2nd Year,8.35,97.6,78.4,0,0,"Django, Node.js",,1,No,Deloitte,1
EG03098,Jayanth Shastri,Female,CIVIL,4th Year,7.84,75.2,75.4,0,2,"Node.js, TensorFlow, Deep Learning, Java",,2,No,Deloitte,1
EG03099,Naveen Desai,Male,MECH,3rd Year,7.06,83.0,81.7,3,3,"Deep Learning, DSA, R, HTML/CSS",,1,No,None,0
EG03100,Varun Babu,Female,MECH,4th Year,7.84,82.4,72.8,0,0,"Keras, Deep Learning, Git, JavaScript, C++, Power BI",,1,No,"Wipro, HCL, Deloitte",3
EG03101,Priya Shah,Female,IT,4th Year,6.42,84.6,87.2,0,0,"Git, Deep Learning, C++","Coursera ML, AWS Cloud Practitioner, Udemy DSA",0,No,"TCS, Wipro, Cognizant, HCL",4
EG03102,Aarav Prasad,Male,CSE,2nd Year,8.14,67.5,65.2,2,2,"Django, Java",,2,No,None,0
EG03103,Tarun Sharma,Female,EEE,4th Year,9.01,83.1,91.6,0,0,"Deep Learning, AWS, React, Java, Keras, Machine Learning","IBM Data Science, NPTEL Python, Google Data Analytics",0,No,"TCS, Wipro, Cognizant, HCL",4
EG03104,Jayanth Pandey,Female,IT,1st Year,8.38,67.7,95.1,0,0,"Django, R, Keras",HackerRank SQL,2,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03105,Rahul Chowdary,Female,MECH,3rd Year,6.4,85.6,68.0,0,0,"Git, Java, React","Cisco CCNA, Udemy DSA, AWS Cloud Practitioner",1,No,"Wipro, HCL",2
EG03106,Rohit Varma,Female,CSE,4th Year,7.6,60.7,68.0,0,0,"C++, TensorFlow, R","HackerRank SQL, Google Data Analytics",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03107,Samhita Shah,Female,AIML,1st Year,5.78,63.5,82.5,0,0,"R, Tableau",,2,No,HCL,1
EG03108,Tarun Patel,Male,AIML,3rd Year,7.83,90.2,64.9,0,0,"Keras, React, JavaScript, Git, Power BI","Oracle Java, Google Data Analytics",0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03109,Vijay Kumar,Male,IT,2nd Year,7.7,76.5,72.6,0,1,"Java, Keras","Oracle Java, Coursera ML, Cisco CCNA",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03110,Ravi Kumar,Male,CSE,1st Year,5.14,72.1,90.1,0,0,"Keras, Git, Flask","Coursera ML, Oracle Java",0,Yes,None,0
EG03111,Harish Gupta,Female,EEE,2nd Year,5.92,94.7,86.1,0,1,"TensorFlow, R, HTML/CSS, React, Machine Learning",Cisco CCNA,3,No,HCL,1
EG03112,Deepa Shastri,Female,ECE,4th Year,6.89,85.3,99.8,1,2,"TensorFlow, Python, Tableau, HTML/CSS","AWS Cloud Practitioner, Coursera ML, Oracle Java",1,No,"Wipro, HCL",2
EG03113,Akash Naidu,Female,AIML,2nd Year,6.87,90.7,79.9,0,0,"Tableau, Python",,2,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL",6
EG03114,Zara Hegde,Male,CSE,2nd Year,5.87,80.3,71.3,0,1,"C++, SQL, Machine Learning",Oracle Java,0,Yes,HCL,1
EG03115,Vishnu Murthy,Female,CSE,4th Year,7.63,100.0,78.6,0,1,"Python, Tableau, Django, JavaScript","AWS Cloud Practitioner, IBM Data Science",0,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG03116,Pooja Desai,Male,CHEM,2nd Year,7.48,76.0,76.3,0,1,"Django, Deep Learning, R, C++, Keras",,1,Yes,None,0
EG03117,Yamini Verma,Male,CIVIL,4th Year,6.99,99.4,76.5,0,1,"Machine Learning, Node.js","Oracle Java, HackerRank SQL, Coursera ML",1,Yes,None,0
EG03118,Venkat Reddy,Female,CIVIL,3rd Year,6.37,81.4,77.7,1,1,"Tableau, Machine Learning, Power BI, Keras",Udemy DSA,1,No,None,0
EG03119,Akash Prasad,Male,CHEM,3rd Year,8.35,65.5,67.8,0,0,"TensorFlow, AWS, React, DSA","Coursera ML, Google Data Analytics, NPTEL Python",1,No,None,0
EG03120,Deepa Murthy,Female,IT,1st Year,9.02,86.8,81.1,0,0,"JavaScript, Deep Learning, Machine Learning, AWS","Cisco CCNA, NPTEL Python, HackerRank SQL",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03121,Sneha Pillai,Female,CSE,3rd Year,6.67,85.1,62.5,0,0,"JavaScript, Keras, Deep Learning, C++, Git, Python",,0,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL",6
EG03122,Jayanth Joshi,Male,EEE,4th Year,6.53,71.5,70.1,1,1,"HTML/CSS, JavaScript, Deep Learning",,1,Yes,"Wipro, HCL",2
EG03123,Pranav Rao,Male,CSE,1st Year,7.74,72.8,76.7,4,5,"Python, DSA, AWS",,0,Yes,None,0
EG03124,Srinivas Desai,Female,CSE,2nd Year,6.81,81.8,53.1,0,0,"DSA, Python, AWS, Flask, Node.js, Deep Learning","NPTEL Python, HackerRank SQL, AWS Cloud Practitioner",2,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL",6
EG03125,Yamini Hegde,Male,CSE,4th Year,7.05,85.5,86.5,0,0,"DSA, Git, Node.js",,2,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03126,Aarav Singh,Male,AIML,2nd Year,8.01,57.3,55.4,0,0,"Deep Learning, Git, HTML/CSS, Machine Learning, C++",,2,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03127,Kavya Murthy,Male,IT,1st Year,5.1,92.5,85.4,2,2,"Machine Learning, HTML/CSS, Deep Learning, Node.js, React",IBM Data Science,0,No,None,0
EG03128,Neha Iyengar,Female,CSE,1st Year,8.65,77.1,63.8,0,0,"Node.js, Keras, AWS","Google Data Analytics, HackerRank SQL",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03129,Aditi Iyer,Male,CIVIL,2nd Year,7.28,68.7,73.5,0,1,"Python, Node.js, Flask",,1,No,Deloitte,1
EG03130,Tarun Shastri,Female,CSE,3rd Year,6.75,91.4,83.7,0,2,"DSA, React, HTML/CSS, Power BI",AWS Cloud Practitioner,1,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG03131,Santosh Mehta,Female,CSE,2nd Year,7.1,81.8,100.0,0,0,"Flask, Machine Learning, R",Cisco CCNA,2,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03132,Sneha Iyengar,Male,EEE,2nd Year,7.16,94.2,79.3,0,0,"AWS, DSA, Flask, Git","Udemy DSA, NPTEL Python",2,No,"TCS, Wipro, Cognizant, HCL",4
EG03133,Chetan Karnam,Male,IT,4th Year,5.3,86.4,56.2,0,1,"Deep Learning, HTML/CSS, Tableau, Power BI, Flask, Git","Cisco CCNA, NPTEL Python, Oracle Java",0,No,None,0
EG03134,Arjun Gupta,Male,AIML,4th Year,8.84,82.0,88.5,1,2,"Flask, HTML/CSS, TensorFlow, Node.js, SQL, AWS","NPTEL Python, Oracle Java",3,No,"Wipro, HCL",2
EG03135,Meera Rajan,Male,AIML,2nd Year,7.25,80.5,75.4,0,2,"Python, Django","Oracle Java, Udemy DSA",0,Yes,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG03136,Samhita Singh,Female,MECH,2nd Year,7.69,86.8,78.8,0,0,"C++, Java, TensorFlow, Machine Learning, React",IBM Data Science,2,Yes,"Wipro, HCL, Deloitte",3
EG03137,Srinivas Kumar,Female,IT,4th Year,8.25,77.9,84.1,0,0,"Git, SQL, Power BI, JavaScript","Oracle Java, Google Data Analytics",1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG03138,Pranav Sharma,Male,CIVIL,4th Year,6.08,73.5,53.5,0,0,"Django, Deep Learning",NPTEL Python,1,No,None,0
EG03139,Priya Kumar,Male,EEE,4th Year,7.72,88.1,78.1,0,0,"Node.js, Power BI, DSA, R",Google Data Analytics,1,No,"TCS, Wipro, Cognizant, HCL",4
EG03140,Uma Babu,Female,CSE,4th Year,6.91,80.6,73.5,2,3,"Power BI, R, Git, TensorFlow, Python","Coursera ML, AWS Cloud Practitioner, Udemy DSA",2,No,None,0
EG03141,Uma Patel,Female,MECH,3rd Year,8.13,82.3,91.4,0,1,"Python, HTML/CSS, TensorFlow",,1,No,"Wipro, HCL, Deloitte",3
EG03142,Isha Hegde,Female,CIVIL,2nd Year,4.86,92.9,86.0,1,2,"Node.js, R, C++",,2,Yes,None,0
EG03143,Venkat Krishnan,Female,CSE,4th Year,7.09,80.9,60.1,0,0,"Java, AWS, TensorFlow","Cisco CCNA, IBM Data Science, AWS Cloud Practitioner",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
